,log_coverage,log_conc,residuals
12,-4.430476003736886,5.512889094129521,0.11282585429518743
13,-3.9324938262407025,6.01288065632498,0.0984677644574612
14,-2.5323701678149173,7.929418925714293,-0.45266639069176406
15,-4.931322174444992,5.429470795138641,-0.29218229245739646
16,-5.302210386130141,4.929475387667047,-0.15387800213143343
17,-2.9075832521782172,7.4297318430958885,-0.318888051935585
18,-3.8479091449527254,6.429457060118103,-0.2356214453387091
19,-3.400656323225866,6.92985343748831,-0.29985574572640594
20,-3.7915821699653347,6.429457060118103,-0.18069123761908923
21,-2.8541466092954333,7.4297318430958885,-0.26677650335610714
22,-2.4973942844280823,7.929418925714293,-0.41855782121779317
23,-4.238324525694895,5.9294623573341,-0.11636080409276062
24,-3.3473633548186443,6.92985343748831,-0.247884308856964
25,-4.833661595905224,5.429470795138641,-0.1969434505631078
26,-4.192300610707839,5.9294623573341,-0.07147816640673188
27,-2.1036214917401983,8.181843587944773,-0.286974265333912
28,-4.285489861518136,5.681895457369121,0.08521034171506336
29,-5.096202105440604,5.181900049897527,-0.20540287074134067
30,-2.4397002673594304,7.682156505326368,-0.11503205023328889
31,-3.2591960759172824,6.6818817223485825,0.08606835848567496
32,-2.86860368588722,7.18227809971879,-0.033421337443590104
33,-3.2782504090697886,6.6818817223485825,0.06748652485693363
34,-4.803496672225218,5.181900049897527,0.08004420414208102
35,-2.4600933546718107,7.682156505326368,-0.13491944028688518
36,-2.0999917853316696,8.181843587944773,-0.2834345665124083
37,-3.744077112729402,6.18188701956458,0.11320585426794327
38,-2.850821605622271,7.18227809971879,-0.016080208031629795
39,-4.351374320386327,5.681895457369121,0.020959651669404167
40,-3.781943057604517,6.18188701956458,0.07627888955955431
41,-1.9755587477076682,8.334453751150932,-0.3146973183690367
42,-4.399657907017138,5.83450562057528,-0.17873678669483706
43,-4.598968235765162,5.334510213103685,0.1268906867407935
44,-2.483325965481914,7.834766668532527,-0.3101861040055205
45,-3.325949459572653,6.8344918855547405,-0.1316398724047101
46,-2.894366167539376,7.334888262924949,-0.2111551375722467
47,-3.396937972709731,6.8344918855547405,-0.2008680490145771
48,-4.961987520794387,5.334510213103685,-0.22712663333270466
49,-2.4563091390791953,7.834766668532527,-0.2838392269264922
50,-1.9971194088392552,8.334453751150932,-0.33572332934859883
51,-4.01400223312622,6.334497182770739,-0.30263596544843363
52,-2.9308602507471253,7.334888262924949,-0.24674425933118194
53,-4.297517430584756,5.83450562057528,-0.07912913710478531
54,-3.964734270955422,6.334497182770739,-0.2545897247871851
55,-2.3526746655612705,7.785329835010767,-0.13333779409814195
56,-3.1468663746026375,5.285381704435116,1.5921125837292447
57,-2.885985328360565,4.785386296963521,2.346519843841543
58,-2.741642743474159,7.285642752392363,-0.012973359657436845
59,-3.6377286317983417,6.285367969414577,0.11343621058194397
60,-3.179387012723759,6.785764346784784,0.06001573326583198
61,-3.5965017067895393,6.285367969414577,0.1536408115725285
62,-3.043649963446151,4.785386296963521,2.192764895040761
63,-2.688077123345681,7.285642752392363,0.039263967856532744
64,-2.367691815346262,7.785329835010767,-0.14798255634981405
65,-4.153459601172694,5.785373266630574,0.11048877451479111
66,-3.222762825821563,6.785764346784784,0.01771553120450875
67,-3.1432210742776707,5.285381704435116,1.5956674897772913
68,-4.3325412282508475,5.785373266630574,-0.06415207875972762
69,-1.916941773935057,8.164352855784436,-0.0874330027062129
70,-4.3516813474263385,5.664404725208786,0.038150970287877506
71,-2.2823880645995183,7.664665773166033,0.055869937837154104
72,-3.220045494251569,6.664390990188247,0.14173883638458484
73,-2.755984276181647,7.164787367558454,0.09389612639855205
74,-3.167180830020416,6.664390990188247,0.1932925899439617
75,-5.26625673307295,5.164409317737191,-0.3537498392851246
76,-2.3096309418972334,7.664665773166033,0.029302615356609607
77,-1.894448531286262,8.164352855784436,-0.06549753588480556
78,-3.773936947977883,6.164396287404244,0.10157719997019488
79,-2.726377608573585,7.164787367558454,0.12276862313676062
80,-4.442000020323003,5.664404725208786,-0.04992802675190244
81,-3.7676083718526905,6.164396287404244,0.10774884332942136
82,-2.0131969082936303,8.143014800254095,-0.15996319636873046
83,-4.318855789730681,5.643066669678444,0.09150059226819174
84,-5.079515974213754,5.143071262206849,-0.15030172589793356
85,-2.340695107881138,7.6433277176356915,0.0203468180657298
86,-3.2205758677411755,6.643052934657905,0.16255967035350594
87,-2.7803513145249004,7.143449312028113,0.09147138483200568
88,-3.4018669652300173,6.643052934657905,-0.014235864024278122
89,-4.829548695974709,5.143071262206849,0.09346699272848635
90,-2.530068877808197,7.6433277176356915,-0.16433095880883908
91,-2.0021548253046655,8.143014800254095,-0.14919492925733469
92,-3.713024431305524,6.143058231873902,0.1823172950080103
93,-2.741447858442937,7.143449312028113,0.12941013307956784
94,-4.313252594175485,5.643066669678444,0.09696484267058647
95,-3.6950655912883965,6.143058231873902,0.1998308009750014
96,-2.382348496356717,7.939519252618618,-0.3164652061535129
97,-4.804467528364793,5.439571122042968,-0.17857364935323172
98,-2.7346529697827813,7.439832170000215,-0.16034633237602502
99,-3.6666148446040685,6.439557387022428,-0.06892311442830046
100,-3.2266440268855217,6.939953764392636,-0.14025884344555273
101,-3.6638310642778844,6.439557387022428,-0.0662083648505476
102,-5.37627028799688,4.939575714571372,-0.23620173166203617
103,-2.7137292286681536,7.439832170000215,-0.1399414473994156
104,-2.35344624264494,7.939519252618618,-0.2882796556191831
105,-4.122819400729828,5.939562684238426,-0.01382024253410652
106,-3.211127387165776,6.939953764392636,-0.12512697735285183
107,-4.952193103578921,5.439571122042968,-0.322636001961885
108,-4.254905687147201,5.939562684238426,-0.14263112136158984
