,log_coverage,log_conc,residuals
0,-4.785436446380649,8.012837224705173,-0.5282268235882874
1,-6.231505686315183,7.012837224705172,-0.5669414545415119
2,-6.14608942312608,7.012837224705172,-0.505586769824002
3,-6.154321243656666,7.012837224705172,-0.5114997041347324
4,-4.844426141859099,8.012837224705173,-0.5705992481422566
5,-5.0587957952917995,8.012837224705173,-0.7245814291497155
6,-7.099016432675604,6.012837224705172,-0.19007628091712547
7,-3.9604932819023895,7.929418925714293,0.1477499165787659
8,-6.087855860451485,5.929418925714293,0.6196608219090223
9,-6.180782757626345,5.929418925714293,0.5529112327199304
10,-4.98637044361176,6.929418925714293,0.4108601550093045
11,-4.954311003079171,6.929418925714293,0.43388851978033216
12,-4.983894969429854,6.929418925714293,0.4126382934139414
13,-3.969472457601109,7.929418925714293,0.14130015545074315
14,-3.898746092800317,7.929418925714293,0.19210305470613598
15,-6.028733027587809,5.929418925714293,0.662128879331835
16,-4.686177395830039,8.181843587944773,-0.6259351983124049
17,-6.190833903101116,7.181843587944773,-0.7067331888237041
18,-5.968444156996343,7.181843587944773,-0.5469901580795753
19,-5.957895580835402,7.181843587944773,-0.5394130932395891
20,-4.712824567488803,8.181843587944773,-0.6450759187641681
21,-4.845111110153507,8.181843587944773,-0.7400976255741867
22,-3.8406946967152322,7.785329835010767,0.37789058750055915
23,-6.03005212016734,5.785329835010767,0.8052704630114214
24,-6.063565597580516,5.785329835010767,0.781197660436102
25,-4.833712374995187,6.785329835010767,0.6646038632277387
26,-4.890573673309039,6.785329835010767,0.623760270913813
27,-4.912798415451365,6.785329835010767,0.6077961910517438
28,-3.8572502729188396,7.785329835010767,0.36599868166946337
29,-3.7720248023619587,7.785329835010767,0.42721631963077655
30,-6.0238497009021765,5.785329835010767,0.8097256740484271
31,-3.919640915217386,8.164352855784436,-0.05783967104018117
32,-6.605854394399301,6.164352855784437,0.012647435914432847
33,-6.564665252701898,6.164352855784437,0.042233684578040886
34,-5.30805804556062,7.164352855784437,-0.055142668245833804
35,-5.064393454135512,7.164352855784437,0.11988212943948096
36,-5.176507415925704,7.164352855784437,0.039350430659363056
37,-3.8437325256957147,8.164352855784436,-0.0033145123335174276
38,-4.212914293742864,8.164352855784436,-0.26849856670778394
39,-6.53967341339533,6.164352855784437,0.060185376257299694
40,-4.987235001135397,8.143014800254095,-0.8033567330506681
41,-6.1959319543034646,7.143014800254095,-0.6715663422261571
42,-6.05874292588003,7.143014800254095,-0.5730231693998471
43,-4.90715988843734,8.143014800254095,-0.7458386081658146
44,-5.375288695031425,8.143014800254095,-1.082096532165334
45,-3.871576697896998,7.939519252618618,0.20151856232817345
46,-5.981862467072205,5.939519252618618,0.685695776391654
47,-6.137701034316326,5.939519252618618,0.5737565999034082
48,-4.949362772688129,6.939519252618618,0.42734251735962214
49,-4.900582945448121,6.939519252618618,0.4623811716994801
50,-4.861102039768042,6.939519252618618,0.4907403907746595
51,-3.9072324461990826,7.939519252618618,0.175906961986934
52,-3.8600503377692625,7.939519252618618,0.2097979714848588
53,-7.087410651777478,4.939519252618618,0.8915781484355172
54,-6.087764092976399,5.939519252618618,0.6096264117785175
55,-5.193101190408016,8.334453751150932,-1.1426698084436016
56,-5.320583750812997,8.334453751150932,-1.234240804511554
