,log_coverage,log_conc,residuals
0,-2.2304017438549697,8.012837224705173,-0.1048471891878684
1,-4.474691198795627,5.512889094129521,0.09287793323029359
2,-4.912271143957743,5.012893686657926,0.14399781110263188
3,-2.589326857217642,7.513150142086769,0.02664957271679036
4,-3.406703084671457,6.512875359108982,0.18844857307102902
5,-3.004081056055316,7.01327173647919,0.1010674134262155
6,-3.410989994380422,6.512875359108982,0.18405100209632863
7,-4.870913223374757,5.012893686657926,0.18642333519271315
8,-2.61362849008281,7.513150142086769,0.0017206232914741548
9,-2.2208237787230534,8.012837224705173,-0.09502198074629042
10,-3.8451527684849736,6.01288065632498,0.2386755563780687
11,-3.012332840573713,7.01327173647919,0.09260261930850966
12,-4.430476003736886,5.512889094129521,0.1382344887986111
13,-3.9324938262407025,6.01288065632498,0.14907989736920513
14,-2.5323701678149173,7.929418925714293,-0.3311922550995021
15,-4.931322174444992,5.429470795138641,-0.29212210662682025
16,-2.9075832521782172,7.4297318430958885,-0.2164039179977575
17,-3.8479091449527254,6.429457060118103,-0.1807283763281502
18,-3.400656323225866,6.92985343748831,-0.22232665420358444
19,-3.7915821699653347,6.429457060118103,-0.12294739023012013
20,-2.8541466092954333,7.4297318430958885,-0.16158787434856858
21,-2.4973942844280823,7.929418925714293,-0.2953135125930304
22,-4.238324525694895,5.9294623573341,-0.08122714389597263
23,-3.3473633548186443,6.92985343748831,-0.16765799380863555
24,-4.833661595905224,5.429470795138641,-0.19194054118335035
25,-4.192300610707839,5.9294623573341,-0.03401517853409608
26,-2.1036214917401983,8.181843587944773,-0.14380062509401448
27,-4.285489861518136,5.681895457369121,0.11795690550545856
28,-5.096202105440604,5.181900049897527,-0.2136874636321746
29,-2.4397002673594304,7.682156505326368,0.011132224472730101
30,-3.2591960759172824,6.6818817223485825,0.1707569293613691
31,-2.86860368588722,7.18227809971879,0.071035600906459
32,-3.2782504090697886,6.6818817223485825,0.15121073219316283
33,-4.803496672225218,5.181900049897527,0.08657379788989861
34,-2.4600933546718107,7.682156505326368,-0.009787285136233947
35,-2.0999917853316696,8.181843587944773,-0.14007722230914865
36,-3.744077112729402,6.18188701956458,0.17335399178724042
37,-2.850821605622271,7.18227809971879,0.08927670355422457
38,-4.351374320386327,5.681895457369121,0.050371720915102
39,-3.781943057604517,6.18188701956458,0.13451058443387875
40,-1.9755587477076682,8.334453751150932,-0.16504226310818915
41,-4.399657907017138,5.83450562057528,-0.15176840992206309
42,-4.598968235765162,5.334510213103685,0.14377171946720146
43,-2.483325965481914,7.834766668532527,-0.1862297802320434
44,-3.325949459572653,6.8344918855547405,-0.05032977343973233
45,-2.894366167539376,7.334888262924949,-0.10800207051449817
46,-3.396937972709731,6.8344918855547405,-0.12315076713966988
47,-4.961987520794387,5.334510213103685,-0.22861845888493182
48,-2.4563091390791953,7.834766668532527,-0.15851554791017808
49,-1.9971194088392552,8.334453751150932,-0.18715948600871712
50,-4.01400223312622,6.334497182770739,-0.25614907455545577
51,-2.9308602507471253,7.334888262924949,-0.14543820329030144
52,-4.297517430584756,5.83450562057528,-0.04699130356925796
53,-3.964734270955422,6.334497182770739,-0.20560932094883277
54,-1.916941773935057,8.164352855784436,0.06518873062453423
55,-4.3516813474263385,5.664404725208786,0.06754750051257385
56,-2.2823880645995183,7.664665773166033,0.18999597911041022
57,-3.220045494251569,6.664390990188247,0.22840886697367146
58,-2.755984276181647,7.164787367558454,0.20405287337936784
59,-3.167180830020416,6.664390990188247,0.2826381670506075
60,-2.3096309418972334,7.664665773166033,0.16204986066960902
61,-1.894448531286262,8.164352855784436,0.08826260847933654
62,-3.773936947977883,6.164396287404244,0.160214094027042
63,-2.726377608573585,7.164787367558454,0.2344238004503385
64,-4.442000020323003,5.664404725208786,-0.025102637084962076
65,-3.7676083718526905,6.164396287404244,0.16670603450834598
66,-2.0131969082936303,8.143014800254095,-0.012213055306197873
67,-4.318855789730681,5.643066669678444,0.1225584648632001
68,-5.079515974213754,5.143071262206849,-0.15774181289915568
69,-2.340695107881138,7.6433277176356915,0.15152186723735905
70,-3.2205758677411755,6.643052934657905,0.24920285807952514
71,-2.7803513145249004,7.143449312028113,0.20039488564488117
72,-3.4018669652300173,6.643052934657905,0.06323195539844928
73,-4.829548695974709,5.143071262206849,0.09867806109773536
74,-2.530068877808197,7.6433277176356915,-0.0427403520623022
75,-2.0021548253046655,8.143014800254095,-0.0008859346180809524
76,-3.713024431305524,6.143058231873902,0.2440370474207869
77,-2.741447858442937,7.143449312028113,0.24030258627216394
78,-4.313252594175485,5.643066669678444,0.12830629997331933
79,-3.6950655912883965,6.143058231873902,0.2624594726548546
80,-2.382348496356717,7.939519252618618,-0.18739828686601712
81,-4.804467528364793,5.439571122042968,-0.1720931918441666
82,-2.7346529697827813,7.439832170000215,-0.0491099814030056
83,-3.6666148446040685,6.439557387022428,-0.004854515013724914
84,-3.2266440268855217,6.939953764392636,-0.05392277281377478
85,-3.6638310642778844,6.439557387022428,-0.001998874845524412
86,-2.7137292286681536,7.439832170000215,-0.027646119820988524
87,-2.35344624264494,7.939519252618618,-0.15774995726380148
88,-4.122819400729828,5.939562684238426,0.027159275937863825
89,-3.211127387165776,6.939953764392636,-0.03800559025363359
90,-4.952193103578921,5.439571122042968,-0.3236321198565779
91,-4.254905687147201,5.939562684238426,-0.10833665440334883
