,log_coverage,log_conc,residuals
0,-1.848445278674195,8.012837224705173,-0.09254956667160563
1,-4.359994970267301,5.512889094129521,-0.06097679871416961
2,-4.79749457119254,5.012893686657926,0.009039763547256108
3,-2.341270064654615,7.513150142086769,-0.0772154569900172
4,-3.280313821078186,6.512875359108982,0.00015802702675848934
5,-2.832472406913486,7.01327173647919,-0.06009547091546885
6,-3.280342778637076,6.512875359108982,0.00012956725741197772
7,-4.753308946665423,5.012893686657926,0.05246582329423699
8,-2.3643740186685034,7.513150142086769,-0.0999222467691876
9,-1.8262417338052552,8.012837224705173,-0.07072770772104064
10,-3.729244380384635,6.01288065632498,0.058939427988508264
11,-2.8424466178916665,7.01327173647919,-0.06989822207046625
12,-4.31342259069825,5.512889094129521,-0.015205012994959688
13,-3.8144577852323116,6.01288065632498,-0.02480913163381704
14,-2.1504137026341428,7.929418925714293,-0.30590875947647334
15,-4.816625945916665,5.429470795138641,-0.42633984531006686
16,-5.187433813364938,4.929475387667047,-0.2907780014418808
17,-2.659526459615191,7.4297318430958885,-0.30658262545213333
18,-3.7215198813594546,6.429457060118103,-0.35004526334670594
19,-3.2290476740840366,6.92985343748831,-0.3664351855462895
20,-3.6609349542219887,6.429457060118103,-0.29050181015813603
21,-2.6048921378811265,7.4297318430958885,-0.25288748488886625
22,-2.102812239510284,7.929418925714293,-0.2591255804723662
23,-4.1224161375945565,5.9294623573341,-0.24405528408816668
24,-3.1774771321365978,6.92985343748831,-0.315751157431686
25,-4.7166081828665885,5.429470795138641,-0.32804141905818707
26,-4.074264569699448,5.9294623573341,-0.1967314567868117
27,-1.7216650265594238,8.181843587944773,-0.13695507019732744
28,-4.17079363298981,5.681895457369121,-0.044034255159915325
29,-4.9814255326754004,5.181900049897527,-0.3407357301087881
30,-2.191643474796404,7.682156505326368,-0.09916735850231717
31,-3.132806812324011,6.6818817223485825,-0.023877019323880866
32,-2.69699503674539,7.18227809971879,-0.09595336258207876
33,-3.147603193326443,6.6818817223485825,-0.038419045884043435
34,-4.685892395515884,5.181900049897527,-0.05028290050974604
35,-2.2108388832575043,7.682156505326368,-0.11803279185582571
36,-1.7054097404138713,8.181843587944773,-0.12097921753221819
37,-3.6281687246290635,6.18188701956458,-0.010728801801987764
38,-2.6809353829402243,7.18227809971879,-0.08016977927590752
39,-4.2343209073476915,5.681895457369121,-0.10646947569493825
40,-3.6639070165961263,6.18188701956458,-0.04585274129195138
41,-1.5936022825268936,8.334453751150932,-0.16370392821120383
42,-4.284961678488812,5.83450562057528,-0.3088498792619161
43,-4.484191662999959,5.334510213103685,-0.004659630218297295
44,-2.235269172918888,7.834766668532527,-0.2946532803617936
45,-3.1995601959793816,6.8344918855547405,-0.242093054529251
46,-2.7227575183975463,7.334888262924949,-0.27388314227957977
47,-3.266290756966385,6.8344918855547405,-0.3076764961889431
48,-4.844383244085053,5.334510213103685,-0.3586594047594849
49,-2.207054667664889,7.834766668532527,-0.26692379132538235
50,-1.6025373639214573,8.334453751150932,-0.1724854127468891
51,-3.898093845025881,6.334497182770739,-0.428623987705282
52,-2.7609740280650787,7.334888262924949,-0.31144269812844794
53,-4.180464017546121,5.83450562057528,-0.20614856597093478
54,-3.8466982299470307,6.334497182770739,-0.3781118794113896
55,-1.970718200380496,7.785329835010767,0.014786811290305124
56,-3.0321701460743102,5.285381704435116,1.4715296889004685
57,-2.7712087555953615,4.785386296963521,2.228000478487333
58,-2.4935859509111324,7.285642752392363,0.000594404429540063
59,-3.5113393682050704,6.285367969414577,0.0006112713971768713
60,-3.007778363581929,6.785764346784784,-0.004880473368048754
61,-3.4658544910461937,6.285367969414577,0.04531424921461813
62,-2.926045686736817,4.785386296963521,2.07582524288188
63,-2.4388226519313747,7.285642752392363,0.0544163050790889
64,-1.9731097704284637,7.785329835010767,0.012436353083510099
65,-4.037551213072355,5.785373266630574,-0.016560123601414567
66,-3.0528766031395165,6.785764346784784,-0.04920346000614817
67,-3.026167661239035,5.285381704435116,1.4774289891338972
68,-4.214505187242456,5.785373266630574,-0.19047220331097314
69,-1.5349853087542824,8.164352855784436,0.06400629671618674
70,-4.236985118898012,5.664404725208786,-0.0915971564505913
71,-2.034331272036492,7.664665773166033,0.07293133018443676
72,-3.0936562306582975,6.664390990188247,0.03209128369212788
73,-2.584375627039817,7.164787367558454,0.032220816216938175
74,-3.03653361427707,6.664390990188247,0.08823194433511006
75,-5.1486524563636165,5.164409317737191,-0.48759723823265677
76,-2.060376470482927,7.664665773166033,0.04733385688941194
77,-1.4998664863684639,8.164352855784436,0.09852141550180527
78,-3.6580285598775437,6.164396287404244,-0.02258460493255221
79,-2.5564913858915386,7.164787367558454,0.05962571849146059
80,-4.3249466072843665,5.664404725208786,-0.178046559191408
81,-3.6495723308442996,6.164396287404244,-0.014273741135516715
82,-1.6312404431128558,8.143014800254095,-0.009256126084244087
83,-4.204159561202354,5.643066669678444,-0.037997824883633236
84,-4.96473940144855,5.143071262206849,-0.2855076510341341
85,-2.0926383153181116,7.6433277176356915,0.03696465884227518
86,-3.0941866041479043,6.643052934657905,0.05290808301993
87,-2.6087426653830703,7.143449312028113,0.02961071045555297
88,-3.2712197494866713,6.643052934657905,-0.12108180688100934
89,-4.711944419265375,5.143071262206849,-0.03705829408804373
90,-2.28081440639389,7.6433277176356915,-0.14797662605447037
91,-1.6075727803868674,8.143014800254095,0.014004682077002784
92,-3.597116043205185,6.143058231873902,0.05861886195413479
93,-2.5715616357608906,7.143449312028113,0.06615258648666167
94,-4.1961991811368495,5.643066669678444,-0.0301742862546579
95,-3.5770295502800056,6.143058231873902,0.07836006174957522
96,-2.0003920311759424,7.939519252618618,-0.16856633463045068
97,-4.689771299836466,5.439571122042968,-0.31176619739074685
98,-2.486596177219755,7.439832170000215,-0.14672539589467792
99,-3.540225581010797,6.439557387022428,-0.1819677959347752
100,-3.055035377743692,6.939953764392636,-0.2055145422038871
101,-3.5331838485345384,6.439557387022428,-0.17504711305411114
102,-5.258666011287546,4.939575714571372,-0.37088602238700386
103,-2.464474757253847,7.439832170000215,-0.1249842500942373
104,-1.9588641977271422,7.939519252618618,-0.12775237769738723
105,-4.006911012629488,5.939562684238426,-0.1406360554470627
106,-3.0412411644837296,6.939953764392636,-0.19195745580756096
107,-4.835139690540284,5.439571122042968,-0.45463565974614095
108,-4.13686964613881,5.939562684238426,-0.2683606591798524
109,-2.8430461391667543,6.7558748556724915,0.1869094434203875
110,-5.449986232645356,4.25592672509684,0.12473160049699583
111,-6.022727039424942,3.755931317625245,0.061831795760362684
112,-3.3690421031983138,6.256187773054087,0.16964259803247117
113,-4.376124849959635,5.255912990076301,0.1801467033507942
114,-3.864804533695467,5.756309367446509,0.1822808852195088
115,-4.368727670969942,5.255912990076301,0.18741672250755403
116,-6.296388907549223,3.755931317625245,-0.2071257387957508
117,-3.3373485989172957,6.256187773054087,0.20079128100862853
118,-2.8575617364474244,6.7558748556724915,0.17264337382151496
119,-4.931420342889012,4.755918287292299,0.13439161734587746
120,-3.850759409244323,5.756309367446509,0.1960845695647393
